text,label
"I only received part of my order, where is the rest?",track_order_status
"Why was my order returned to the sender?",track_order_status
"Can I change the delivery address for my order?",track_order_status
"What is my order number?",track_order_status
"Are there any issues with my order?",track_order_status
"Can you check the status of my order for me?",track_order_status
"Why can't I find my order in my account?",track_order_status
"Was my order successfully received?",track_order_status
"My order is past its expected delivery date.",track_order_status
"Please provide me with an update on the order.",track_order_status
"Can I add more items to my current order?",track_order_status
"Has my order been split into multiple shipments?",track_order_status
"Can I provide special delivery instructions?",track_order_status
"What should I do if I'm not home to receive the order?",track_order_status
"Can someone else receive the order on my behalf?",track_order_status
"Why has my order been put on hold?",track_order_status
"Can I request proof of delivery?",track_order_status
"Can I schedule the delivery time?",track_order_status
"I want to confirm my order details.",track_order_status
"الشحن للقاهرة بكام؟",ask_shipping_fees
"مصاريف التوصيل كام؟",ask_shipping_fees
"هل التوصيل مجاني؟",ask_shipping_fees
"تكلفة الشحن كام؟",ask_shipping_fees
"مصاريف الشحن للمحافظات كام؟",ask_shipping_fees
"الشحن للبيت بكام؟",ask_shipping_fees
"لو طلبت حاجات كتير الشحن هيكون بكام؟",ask_shipping_fees
"هل فيه حد أدنى للطلب عشان الشحن يبقى مجاني؟",ask_shipping_fees
"سعر التوصيل ثابت؟",ask_shipping_fees
"تكلفة الشحن لـ [اسم منطقة] كام؟",ask_shipping_fees
"هل فيه رسوم إضافية على الدفع عند الاستلام؟",ask_shipping_fees
"هل السعر المعروض شامل التوصيل؟",ask_shipping_fees
"لو عايز أرجع المنتج، مين بيدفع مصاريف الشحن؟",ask_shipping_fees
"هل تكلفة الشحن بتعتمد على وزن الأوردر؟",ask_shipping_fees
"الشحن السريع أغلى بقد إيه؟",ask_shipping_fees
"هل فيه خصم على مصاريف الشحن؟",ask_shipping_fees
"الشحن لعنواني هيكلف كام؟",ask_shipping_fees
"كم سعر التوصيل؟",ask_shipping_fees
"هل الوزن بيفرق في سعر الشحن؟",ask_shipping_fees
"إجمالي الحساب بالشحن كام؟",ask_shipping_fees
"ما هي رسوم التوصيل؟",ask_shipping_fees
"هل هناك تكلفة إضافية للشحن إلى المناطق النائية؟",ask_shipping_fees
"كيف يتم احتساب تكلفة الشحن؟",ask_shipping_fees
"هل يمكنني معرفة تكلفة الشحن قبل إتمام الطلب؟",ask_shipping_fees
"هل هناك أي طريقة للحصول على شحن مجاني؟",ask_shipping_fees
"هل تختلف رسوم الشحن باختلاف طريقة الدفع؟",ask_shipping_fees
"هل هناك أي ضرائب أو رسوم جمركية متضمنة في رسوم الشحن؟",ask_shipping_fees
"ما هي تكلفة الشحن الدولي؟",ask_shipping_fees
"هل يمكنني الدفع مقابل الشحن عند التسليم؟",ask_shipping_fees
"هل هناك أي خصومات متاحة على الشحن؟",ask_shipping_fees
"إذا قمت بإرجاع عنصر، هل سيتم استرداد رسوم الشحن؟",ask_shipping_fees
"هل تزداد تكلفة الشحن إذا كان طلبي ثقيلًا؟",ask_shipping_fees
"هل يمكنني الترقية إلى شحن أسرع مقابل رسوم إضافية؟",ask_shipping_fees
"ما هي تكلفة الشحن إلى صندوق بريد؟",ask_shipping_fees
"هل هناك أي رسوم مناولة بالإضافة إلى الشحن؟",ask_shipping_fees
"هل هناك اشتراك للشحن المجاني؟",ask_shipping_fees
"هل رسوم الشحن قابلة للاسترداد؟",ask_shipping_fees
"هل يمكنني استخدام رمز قسيمة لتغطية تكاليف الشحن؟",ask_shipping_fees
"لماذا رسوم الشحن الخاصة بكم مرتفعة جدًا؟",ask_shipping_fees
"هل السعر الإجمالي المعروض على صفحة المنتج يشمل الشحن؟",ask_shipping_fees
"هل يمكنني الحصول على تقدير لتكاليف الشحن؟",ask_shipping_fees
"هل هناك أي رسوم خفية في تكلفة الشحن؟",ask_shipping_fees
"هل هناك سعر شحن ثابت لجميع الطلبات؟",ask_shipping_fees
"ما هي تكلفة شحن العناصر كبيرة الحجم؟",ask_shipping_fees
"هل يغطي الشحن التأمين؟",ask_shipping_fees
"هل يمكنني الدفع مقابل الشحن بشكل منفصل؟",ask_shipping_fees
"هل يمكنني دمج شحنات متعددة لتوفير التكاليف؟",ask_shipping_fees
"هل تقدمون أي خيارات شحن اقتصادية؟",ask_shipping_fees
"ما هي تكلفة إعادة شحن الطلب المرتجع؟",ask_shipping_fees
"التوصيل بكام؟",ask_shipping_fees
"الشحن بيكلف كام؟",ask_shipping_fees
"مصاريف الشحن قد إيه؟",ask_shipping_fees
"لو هطلب، الشحن هيبقى بكام؟",ask_shipping_fees
"فيه شحن مجاني ولا كله بفلوس؟",ask_shipping_fees
"عايز أعرف تكلفة التوصيل.",ask_shipping_fees
"إيه نظام الشحن عندكم؟",ask_shipping_fees
"هل فيه مصاريف توصيل؟",ask_shipping_fees
"الشحن داخل القاهرة بكام؟",ask_shipping_fees
"ولو بره القاهرة؟",ask_shipping_fees
"هل السعر ده شامل التوصيل؟",ask_shipping_fees
"لما أدفع عند الاستلام بيبقى فيه مصاريف زيادة؟",ask_shipping_fees
"ليه الشحن غالي كده؟",ask_shipping_fees
"هل فيه طريقة الشحن يكون ببلاش؟",ask_shipping_fees
"تكلفة الشحن ثابتة لأي مكان؟",ask_shipping_fees
"الوزن بيفرق في سعر الشحن؟",ask_shipping_fees
"إجمالي الفاتورة بالشحن هيبقى كام؟",ask_shipping_fees
"هل فيه مصاريف تانية غير الشحن؟",ask_shipping_fees
"عايز أعرف الشحن بس.",ask_shipping_fees
"كم تكلفة الشحن؟",ask_shipping_fees
"How much is the shipping to Cairo?",ask_shipping_fees
"What are the delivery fees?",ask_shipping_fees
"Is the delivery free?",ask_shipping_fees
"What is the shipping cost?",ask_shipping_fees
"What are the shipping fees to other governorates?",ask_shipping_fees
"How much for home delivery?",ask_shipping_fees
"If I order many items, how much will the shipping be?",ask_shipping_fees
"Is there a minimum order for free shipping?",ask_shipping_fees
"Is the delivery price fixed?",ask_shipping_fees
"What is the shipping cost to [Area Name]?",ask_shipping_fees
"Are there additional fees for cash on delivery?",ask_shipping_fees
"Does the displayed price include delivery?",ask_shipping_fees
"If I want to return the product, who pays for the shipping?",ask_shipping_fees
"Does the shipping cost depend on the order's weight?",ask_shipping_fees
"How much more expensive is express shipping?",ask_shipping_fees
"Is there a discount on shipping fees?",ask_shipping_fees
"How much will shipping to my address cost?",ask_shipping_fees
"What is the delivery price?",ask_shipping_fees
"Does weight affect the shipping price?",ask_shipping_fees
"What is the total amount including shipping?",ask_shipping_fees
"What are the delivery charges?",ask_shipping_fees
"Is there an extra cost for shipping to remote areas?",ask_shipping_fees
"How is the shipping cost calculated?",ask_shipping_fees
"Can I know the shipping cost before completing the order?",ask_shipping_fees
"Is there any way to get free shipping?",ask_shipping_fees
"Do shipping fees vary by payment method?",ask_shipping_fees
"Are there any taxes or customs duties included in the shipping fee?",ask_shipping_fees
"What is the cost of international shipping?",ask_shipping_fees
"Can I pay for shipping on delivery?",ask_shipping_fees
"Are there any discounts available on shipping?",ask_shipping_fees
"If I return an item, will the shipping fee be refunded?",ask_shipping_fees
"Does the shipping cost increase if my order is heavy?",ask_shipping_fees
"Can I upgrade to faster shipping for an extra fee?",ask_shipping_fees
"What is the cost of shipping to a P.O. Box?",ask_shipping_fees
"Are there any handling fees in addition to shipping?",ask_shipping_fees
"Is there a subscription for free shipping?",ask_shipping_fees
"Are shipping fees refundable?",ask_shipping_fees
"Can I use a coupon code to cover shipping costs?",ask_shipping_fees
"Why are your shipping fees so high?",ask_shipping_fees
"Does the total price on the product page include shipping?",ask_shipping_fees
"Can I get an estimate of the shipping costs?",ask_shipping_fees
"Are there any hidden charges in the shipping cost?",ask_shipping_fees
"Is there a flat shipping rate for all orders?",ask_shipping_fees
"What is the cost of shipping bulky items?",ask_shipping_fees
"Does shipping cover insurance?",ask_shipping_fees
"Can I pay for shipping separately?",ask_shipping_fees
"Can I combine multiple shipments to save on costs?",ask_shipping_fees
"Do you offer any economy shipping options?",ask_shipping_fees
"What is the cost of reshipping a returned order?",ask_shipping_fees
"فيه أي عروض شغالة دلوقتي؟",ask_product_discounts
"هل فيه خصومات حالياً؟",ask_product_discounts
"عندكم أكواد خصم؟",ask_product_discounts
"إيه الخصومات اللي موجودة النهاردة؟",ask_product_discounts
"لو هشتري كمية، فيه خصم؟",ask_product_discounts
"هل فيه عرض على المنتج ده؟",ask_product_discounts
"التخفيضات الجاية امتى؟",ask_product_discounts
"هل السعر ده بعد الخصم؟",ask_product_discounts
"فيه عروض على منتجات الألبان؟",ask_product_discounts
"إزاي أستفيد من الخصم؟",ask_product_discounts
"هل فيه خصم للعملاء الجداد؟",ask_product_discounts
"إيه هي التخفيضات المتاحة؟",ask_product_discounts
"عايز كود خصم لو سمحت.",ask_product_discounts
"هل فيه سيل قريب؟",ask_product_discounts
"العرض ده لسه ساري؟",ask_product_discounts
"الخصم ده على كل المنتجات؟",ask_product_discounts
"إزاي أطبق الخصم؟",ask_product_discounts
"فيه خصم إضافي؟",ask_product_discounts
"مفيش أي كوبونات شغالة؟",ask_product_discounts
"هل فيه تخفيض على أول أوردر؟",ask_product_discounts
"إيه عروض البلاك فرايداي عندكم؟",ask_product_discounts
"لو اشتريت قطعتين، فيه خصم؟",ask_product_discounts
"عايز أعرف كل العروض اللي عندكم.",ask_product_discounts
"هل فيه خصم للدفع بالفيزا؟",ask_product_discounts
"الخصم ده صالح لحد امتى؟",ask_product_discounts
"هل فيه عروض اشترِ واحد واحصل على التاني مجاناً؟",ask_product_discounts
"ممكن بروموكود؟",ask_product_discounts
"هل فيه تخفيضات للطلاب؟",ask_product_discounts
"إيه أقوى خصم موجود حالياً؟",ask_product_discounts
"هل أسعاركم شاملة الخصومات؟",ask_product_discounts
"أين يمكنني أن أجد الصفقات؟",ask_product_discounts
"هل هناك أي مبيعات قادمة؟",ask_product_discounts
"هل يمكنني الحصول على خصم على طلبي الأول؟",ask_product_discounts
"هل تقدمون خصومات للكميات الكبيرة؟",ask_product_discounts
"هل هذا المنتج معروض للبيع؟",ask_product_discounts
"ما هي شروط هذا العرض؟",ask_product_discounts
"هل يمكنني استخدام أكثر من قسيمة واحدة؟",ask_product_discounts
"هل هناك خصم خاص للشركات؟",ask_product_discounts
"هل لديكم أي صفقات حصرية للتطبيق؟",ask_product_discounts
"هل هناك أي عروض موسمية؟",ask_product_discounts
"هل هناك برنامج ولاء؟",ask_product_discounts
"كيف يمكنني الحصول على قسيمة؟",ask_product_discounts
"هل يمكنني الحصول على خصم للدفع مقدمًا؟",ask_product_discounts
"هل هناك أي عروض حزمة؟",ask_product_discounts
"هل يمكن تطبيق هذا الخصم على العناصر المخفضة بالفعل؟",ask_product_discounts
"ما هو الحد الأقصى للخصم الذي يمكنني الحصول عليه؟",ask_product_discounts
"هل هناك أي خصومات للشحن؟",ask_product_discounts
"هل ينتهي هذا العرض قريبًا؟",ask_product_discounts
"هل هناك أي عروض استرداد نقدي؟",ask_product_discounts
"فيه أي تخفيضات؟",ask_product_discounts
"معندكوش أي عروض؟",ask_product_discounts
"عايز بروموكود.",ask_product_discounts
"إيه الجديد في العروض؟",ask_product_discounts
"لو خدت كمية فيه خصم؟",ask_product_discounts
"المنتج ده عليه سيل؟",ask_product_discounts
"عايز حاجة عليها خصم.",ask_product_discounts
"السعر ده نهائي ولا فيه خصم؟",ask_product_discounts
"مفيش خصومات على أي حاجة؟",ask_product_discounts
"إزاي آخد الخصم؟",ask_product_discounts
"أول مرة أطلب، ليا خصم؟",ask_product_discounts
"إيه التخفيضات اللي عندكم؟",ask_product_discounts
"ممكن كوبون؟",ask_product_discounts
"هو العرض خلص؟",ask_product_discounts
"الخصم ده على إيه بالظبط؟",ask_product_discounts
"أكتب الكود فين؟",ask_product_discounts
"فيه أي خصم تاني ممكن آخده؟",ask_product_discounts
"هل فيه خصم على الدفع كاش؟",ask_product_discounts
"عروض الجمعة البيضا إيه؟",ask_product_discounts
"الخصم ده لغاية امتى؟",ask_product_discounts
"Are there any promotions running right now?",ask_product_discounts
"Are there any current discounts?",ask_product_discounts
"Do you have any discount codes?",ask_product_discounts
"What discounts are available today?",ask_product_discounts
"If I buy in bulk, is there a discount?",ask_product_discounts
"Is there a promotion on this product?",ask_product_discounts
"When is the next sale?",ask_product_discounts
"Is this price after the discount?",ask_product_discounts
"Are there any deals on dairy products?",ask_product_discounts
"How can I take advantage of the discount?",ask_product_discounts
"Is there a discount for new customers?",ask_product_discounts
"What are the available promotions?",ask_product_discounts
"I'd like a discount code, please.",ask_product_discounts
"Is there a sale coming up soon?",ask_product_discounts
"Is this offer still valid?",ask_product_discounts
"Is this discount applicable to all products?",ask_product_discounts
"How do I apply the discount?",ask_product_discounts
"Is there an additional discount?",ask_product_discounts
"Are there any working coupons?",ask_product_discounts
"Is there a discount on the first order?",ask_product_discounts
"What are your Black Friday deals?",ask_product_discounts
"If I buy two pieces, is there a discount?",ask_product_discounts
"I want to know all the offers you have.",ask_product_discounts
"Is there a discount for paying with Visa?",ask_product_discounts
"Until when is this discount valid?",ask_product_discounts
"Are there any buy one, get one free offers?",ask_product_discounts
"Can I have a promo code?",ask_product_discounts
"Are there any student discounts?",ask_product_discounts
"What is the biggest discount currently available?",ask_product_discounts
"Do your prices include the discounts?",ask_product_discounts
"Where can I find the deals?",ask_product_discounts
"Are there any upcoming sales?",ask_product_discounts
"Can I get a discount on my first order?",ask_product_discounts
"Do you offer bulk discounts?",ask_product_discounts
"Is this product on sale?",ask_product_discounts
"What are the terms of this offer?",ask_product_discounts
"Can I use more than one coupon?",ask_product_discounts
"Is there a special discount for businesses?",ask_product_discounts
"Do you have any app-exclusive deals?",ask_product_discounts
"Are there any seasonal offers?",ask_product_discounts
"Is there a loyalty program?",ask_product_discounts
"How do I get a coupon?",ask_product_discounts
"Can I get a discount for paying in advance?",ask_product_discounts
"Are there any bundle deals?",ask_product_discounts
"Can this discount be applied to already marked-down items?",ask_product_discounts
"What's the maximum discount I can get?",ask_product_discounts
"Are there any shipping discounts?",ask_product_discounts
"Does this offer expire soon?",ask_product_discounts
"Are there any cashback offers?",ask_product_discounts
"إزاي أحصل على عرض توصيل مجاني؟",how_to_get_an_offer
"إيه شروط عرض اشترِ واحد واحصل على التاني؟",how_to_get_an_offer
"هل يوجد عروض حالية على الطلبات الجديدة؟",how_to_get_an_offer
"كيف أستفيد من عرض الشحن المجاني؟",how_to_get_an_offer
"هل يمكن استخدام الكوبون أكثر من مرة؟",how_to_get_an_offer
"ما هو الحد الأدنى للاستفادة من الخصم؟",how_to_get_an_offer
"هل يتم تفعيل العرض تلقائيًا؟",how_to_get_an_offer
"هل يوجد عروض خاصة للمشتركين في التطبيق؟",how_to_get_an_offer
"هل لازم أستخدم كود معين للعرض ده؟",how_to_get_an_offer
"كيف يمكنني التأهل للعرض الخاص؟",how_to_get_an_offer
"العرض ده متاح لكل العملاء ولا للجدد بس؟",how_to_get_an_offer
"هل فيه حد أدنى للشراء عشان أستفيد من العرض؟",how_to_get_an_offer
"عرض الخصم على أول طلب بيشتغل إزاي؟",how_to_get_an_offer
"كيف يتم تطبيق عرض الكاش باك؟",how_to_get_an_offer
"هل يمكنني الاستفادة من عرضين في نفس الوقت؟",how_to_get_an_offer
"العرض ده صالح لحد امتى؟",how_to_get_an_offer
"هل العرض يشمل كل المنتجات؟",how_to_get_an_offer
"إيه هي خطوات الحصول على الهدية المجانية مع الطلب؟",how_to_get_an_offer
"هل العرض متاح على التطبيق والموقع؟",how_to_get_an_offer
"هل أحتاج للتسجيل في النشرة الإخبارية للحصول على العرض؟",how_to_get_an_offer
"كيف يمكنني الحصول على نقاط ولاء مضاعفة؟",how_to_get_an_offer
"هل العرض يطبق تلقائيا عند الدفع؟",how_to_get_an_offer
"ما هي المنتجات المشاركة في عرض التخفيضات؟",how_to_get_an_offer
"هل العرض متاح في كل الفروع؟",how_to_get_an_offer
"كيف يمكنني استخدام قسيمة الهدايا؟",how_to_get_an_offer
"هل عرض الخصم يشمل تكاليف الشحن؟",how_to_get_an_offer
"كيف يمكنني الحصول على دعوة لحدث المبيعات الحصري؟",how_to_get_an_offer
"ما هي متطلبات عرض الترقية المجانية؟",how_to_get_an_offer
"هل يمكنني إهداء العرض لصديق؟",how_to_get_an_offer
"كيف يمكنني المشاركة في سحب الجوائز؟",how_to_get_an_offer
"هل العرض ساري على الطلبات الدولية؟",how_to_get_an_offer
"كيف يمكنني تتبع حالة استرداد النقود؟",how_to_get_an_offer
"هل يمكنني استخدام نقاط الولاء للحصول على هذا العرض؟",how_to_get_an_offer
"كيف يمكنني الحصول على العينة المجانية؟",how_to_get_an_offer
"هل العرض متاح للدفع عند الاستلام؟",how_to_get_an_offer
"ما هي سياسة الإرجاع للعناصر المشتراة في العرض؟",how_to_get_an_offer
"كيف يمكنني إحالة صديق للحصول على رصيد؟",how_to_get_an_offer
"هل العرض صالح للاستخدام مرة واحدة فقط؟",how_to_get_an_offer
"كيف يمكنني المطالبة بضمان أفضل سعر؟",how_to_get_an_offer
"هل العرض ينطبق على بطاقات الهدايا؟",how_to_get_an_offer
"كيف يمكنني الوصول إلى صفقات الوصول المبكر؟",how_to_get_an_offer
"هل أحتاج إلى أن أكون عضوًا للاستفادة من هذا العرض؟",how_to_get_an_offer
"كيف يمكنني الحصول على خصم الطالب؟",how_to_get_an_offer
"هل العرض يشمل الملحقات؟",how_to_get_an_offer
"كيف يمكنني الاشتراك في العروض الحصرية؟",how_to_get_an_offer
"هل العرض متاح في المتجر الفعلي أيضًا؟",how_to_get_an_offer
"ماذا يحدث إذا قمت بإرجاع عنصر من صفقة حزمة؟",how_to_get_an_offer
"كيف يمكنني الحصول على خصم عيد الميلاد؟",how_to_get_an_offer
"هل يمكن تحويل العرض إلى نقد؟",how_to_get_an_offer
"كيف يمكنني معرفة وقت بدء التخفيضات؟",how_to_get_an_offer
"هل يمكنني حجز عنصر بالسعر المعروض؟",how_to_get_an_offer
"هل العرض يتجدد تلقائيًا؟",how_to_get_an_offer
"كيف يمكنني إلغاء الاشتراك في العروض؟",how_to_get_an_offer
"أعمل إيه عشان آخد العرض؟",how_to_get_an_offer
"إزاي أستفيد من الخصم ده؟",how_to_get_an_offer
"إيه المطلوب عشان العرض يتفعل؟",how_to_get_an_offer
"هل لازم أشتري حاجة معينة عشان آخد العرض؟",how_to_get_an_offer
"الكود ده بيشتغل إزاي؟",how_to_get_an_offer
"العرض ده ليا ولا لأ؟",how_to_get_an_offer
"شروط العرض إيه؟",how_to_get_an_offer
"لو اشتريت بكام هاخد الشحن مجاني؟",how_to_get_an_offer
"عرض الـ 50% ده على إيه بالظبط؟",how_to_get_an_offer
"الهدية بتيجي إزاي؟",how_to_get_an_offer
"هل فيه أي خدعة في العرض ده؟",how_to_get_an_offer
"هل لازم أكون مشترك في حاجة عشان أستفيد؟",how_to_get_an_offer
"إيه طريقة تطبيق العرض؟",how_to_get_an_offer
"هل العرض ده ساري النهاردة بس؟",how_to_get_an_offer
"هل أقدر أستخدم عرضين مع بعض؟",how_to_get_an_offer
"ممكن تفاصيل أكتر عن العرض؟",how_to_get_an_offer
"هل العرض ده أونلاين بس؟",how_to_get_an_offer
"هل فيه كمية محدودة للعرض؟",how_to_get_an_offer
"إزاي أضمن إني آخد العرض؟",how_to_get_an_offer
"هل العرض لسه شغال؟",how_to_get_an_offer
"How do I get the free shipping offer?",how_to_get_an_offer
"What are the terms for the 'buy one, get one' deal?",how_to_get_an_offer
"Do I need to use a specific code for this offer?",how_to_get_an_offer
"How can I qualify for the special promotion?",how_to_get_an_offer
"Is this offer for all customers or new ones only?",how_to_get_an_offer
"Is there a minimum purchase to take advantage of the offer?",how_to_get_an_offer
"How does the first-order discount work?",how_to_get_an_offer
"How is the cashback offer applied?",how_to_get_an_offer
"Can I combine two offers at the same time?",how_to_get_an_offer
"Until when is this offer valid?",how_to_get_an_offer
"Does the offer include all products?",how_to_get_an_offer
"What are the steps to get the free gift with the order?",how_to_get_an_offer
"Is the offer available on both the app and the website?",how_to_get_an_offer
"Do I need to subscribe to the newsletter to get the offer?",how_to_get_an_offer
"How can I get double loyalty points?",how_to_get_an_offer
"Is the offer applied automatically at checkout?",how_to_get_an_offer
"Which products are included in the sale?",how_to_get_an_offer
"Is the offer available in all branches?",how_to_get_an_offer
"How can I use a gift voucher?",how_to_get_an_offer
"Does the discount offer include shipping costs?",how_to_get_an_offer
"How can I get an invitation to the exclusive sales event?",how_to_get_an_offer
"What are the requirements for the free upgrade offer?",how_to_get_an_offer
"Can I gift the offer to a friend?",how_to_get_an_offer
"How can I participate in the prize draw?",how_to_get_an_offer
"Is the offer valid for international orders?",how_to_get_an_offer
"How can I track my cashback status?",how_to_get_an_offer
"Can I use my loyalty points to get this offer?",how_to_get_an_offer
"How do I get the free sample?",how_to_get_an_offer
"Is the offer available for cash on delivery?",how_to_get_an_offer
"What is the return policy for items bought on offer?",how_to_get_an_offer
"How can I refer a friend to get credit?",how_to_get_an_offer
"Is the offer valid for one-time use only?",how_to_get_an_offer
"How do I claim the best price guarantee?",how_to_get_an_offer
"Does the offer apply to gift cards?",how_to_get_an_offer
"How can I access early bird deals?",how_to_get_an_offer
"Do I need to be a member to get this offer?",how_to_get_an_offer
"How do I get a student discount?",how_to_get_an_offer
"Does the offer include accessories?",how_to_get_an_offer
"How can I sign up for exclusive offers?",how_to_get_an_offer
"Is the offer available in the physical store as well?",how_to_get_an_offer
"What happens if I return an item from a bundle deal?",how_to_get_an_offer
"How do I get my birthday discount?",how_to_get_an_offer
"Is the offer convertible to cash?",how_to_get_an_offer
"How can I find out when the sale starts?",how_to_get_an_offer
"Can I reserve an item at the offer price?",how_to_get_an_offer
"Does the offer automatically renew?",how_to_get_an_offer
"How can I unsubscribe from offers?",how_to_get_an_offer
"ازاي اعرف اﻷوفر أول ما ينزل؟,how_to_get_an_offer
"إزاي أعرف العروض اللي بتتجدد يوميًا؟",how_to_get_an_offer
"هل فيه عروض خاصة للمطاعم فقط؟",how_to_get_an_offer
"هل فيه عروض حصرية للعملاء اللي بيشتروا بالجملة؟",how_to_get_an_offer
"هل فيه عروض مناسبة لطلبات الكاترينج؟",how_to_get_an_offer
"العرض ده بينفع على المنتجات المجمدة؟",how_to_get_an_offer
"هل العرض شغال لو طلبت من الفرع مباشرة؟",how_to_get_an_offer
"لو فاتني العرض، ممكن أرجعه؟",how_to_get_an_offer
"هل فيه تنبيهات أو إشعارات لما ينزل عرض جديد؟",how_to_get_an_offer
"ممكن أعرف العروض الجاية؟",how_to_get_an_offer
"هل فيه عرض خاص لأول طلب شهري؟",how_to_get_an_offer
"هل فيه عروض مخصصة للمدفوعات الإلكترونية؟",how_to_get_an_offer
"هل فيه عرض خاص لو شحنت رصيد في التطبيق؟",how_to_get_an_offer
"هل فيه عروض للطلبات المتكررة؟",how_to_get_an_offer
"هل ممكن أطلب نفس العرض أكتر من مرة لو غيرت الحساب؟",how_to_get_an_offer
"هل فيه عرض خاص لو جبت عدد معين من العملاء؟",how_to_get_an_offer
"هل العروض بتتحدث حسب الموسم؟",how_to_get_an_offer
"ممكن ترشحلي أفضل عرض متاح حاليًا؟",how_to_get_an_offer
"هل فيه حد أقصى لقيمة الخصم؟",how_to_get_an_offer
"هل فيه عروض بتتطبق أوتوماتيك من غير كود؟",how_to_get_an_offer
"أطلب إزاي من الموقع؟",how_to_place_order
"إيه خطوات الشراء؟",how_to_place_order
"إزاي أعمل أوردر؟",how_to_place_order
"ممكن أطلب إزاي؟",how_to_place_order
"هل ممكن أطلب بالتليفون؟",how_to_place_order
"إيه طرق الدفع المتاحة؟",how_to_place_order
"هل الدفع عند الاستلام متاح؟",how_to_place_order
"إزاي أضيف حاجة لعربية الشرا؟",how_to_place_order
"كيف يمكنني إتمام عملية الشراء؟",how_to_place_order
"هل لازم أعمل حساب عشان أطلب؟",how_to_place_order
"مش عارف أكمل الطلب، ممكن مساعدة؟",how_to_place_order
"إزاي أتأكد إن طلبي تم بنجاح؟",how_to_place_order
"هل يمكن إلغاء الطلب بعد تأكيده؟",how_to_place_order
"إزاي أستخدم كود الخصم وأنا بطلب؟",how_to_place_order
"الموقع بيعلق وأنا بعمل الطلب.",how_to_place_order
"هل أقدر أعدل الأوردر بعد ما عملته؟",how_to_place_order
"هل ممكن أطلب وأحد تاني يستلمه؟",how_to_place_order
"إزاي أختار مقاسي/لوني؟",how_to_place_order
"هل ينفع أطلب عن طريق الواتساب؟",how_to_place_order
"ما هي المعلومات المطلوبة لتقديم طلب؟",how_to_place_order
"هل يمكنني حفظ عربة التسوق الخاصة بي لوقت لاحق؟",how_to_place_order
"كيف يمكنني مراجعة طلبي قبل الدفع؟",how_to_place_order
"هل يمكنني تقديم طلب كضيف؟",how_to_place_order
"ماذا يحدث بعد أن أقدم طلبي؟",how_to_place_order
"هل يمكنني تحديد عنوان شحن مختلف عن عنوان الفواتير؟",how_to_place_order
"هل يمكنني إعادة طلب طلب سابق بسهولة؟",how_to_place_order
"كيف أزيل عنصرًا من عربة التسوق الخاصة بي؟",how_to_place_order
"هل يمكنني طلب كميات كبيرة؟",how_to_place_order
"كيف يمكنني تطبيق رصيد المتجر على طلبي؟",how_to_place_order
"ما هي العملات التي تقبلونها؟",how_to_place_order
"هل هناك حد أدنى أو أقصى للطلب؟",how_to_place_order
"هل يمكنني إضافة ملاحظة أو تعليمات خاصة لطلبي؟",how_to_place_order
"كيف يمكنني الحصول على فاتورة لطلبي؟",how_to_place_order
"هل يمكنني تقديم طلب عبر وسائل التواصل الاجتماعي؟",how_to_place_order
"هل يمكنني طلب منتجات متعددة في وقت واحد؟",how_to_place_order
"هل أحتاج إلى تأكيد بريدي الإلكتروني لتقديم طلب؟",how_to_place_order
"هل يمكنني طلب عينة قبل شراء كمية كبيرة؟",how_to_place_order
"كيف يمكنني استخدام بطاقة الهدايا للدفع؟",how_to_place_order
"هل عملية الدفع آمنة؟",how_to_place_order
"ماذا أفعل إذا واجهت خطأ أثناء تقديم الطلب؟",how_to_place_order
"هل يمكنني تحديد تاريخ تسليم مستقبلي عند الطلب؟",how_to_place_order
"هل يمكنني الطلب من خارج البلاد؟",how_to_place_order
"كيف يمكنني رؤية ملخص طلبي؟",how_to_place_order
"هل يمكنني حفظ تفاصيل الدفع الخاصة بي للطلبات المستقبلية؟",how_to_place_order
"كيف يمكنني التحقق من حالة الدفع الخاصة بي؟",how_to_place_order
"هل يمكنني طلب تغليف هدايا؟",how_to_place_order
"كيف يمكنني تتبع استهلاك ميزانيتي عند الطلب؟",how_to_place_order
"هل يمكنني إنشاء قوائم تسوق للطلبات المتكررة؟",how_to_place_order
"أطلب إزاي؟",how_to_place_order
"عايز أعمل أوردر.",how_to_place_order
"الطريقة إيه؟",how_to_place_order
"أضيف للسلة إزاي؟",how_to_place_order
"إزاي أشتري؟",how_to_place_order
"ممكن أطلب من التليفون؟",how_to_place_order
"هل فيه دفع عند الاستلام؟",how_to_place_order
"عايز أطلب.",how_to_place_order
"إزاي أكتب عنواني؟",how_to_place_order
"هل لازم أكون مسجل؟",how_to_place_order
"الويب سايت تقيل.",how_to_place_order
"بعد ما أحط في السلة أعمل إيه؟",how_to_place_order
"مش عارف أطلب.",how_to_place_order
"هل ينفع أغير الأوردر؟",how_to_place_order
"إزاي أحط كود الخصم؟",how_to_place_order
"الدفع إيه؟",how_to_place_order
"ممكن أطلب على الفيس؟",how_to_place_order
"ينفع أطلب من على الواتس؟",how_to_place_order
"إيه البيانات المطلوبة للطلب؟",how_to_place_order
"هل ممكن حد تاني يستلم؟",how_to_place_order
"How do I order from the website?",how_to_place_order
"What are the purchasing steps?",how_to_place_order
"How do I place an order?",how_to_place_order
"How can I order?",how_to_place_order
"Can I order by phone?",how_to_place_order
"What are the available payment methods?",how_to_place_order
"Is cash on delivery available?",how_to_place_order
"How do I add something to my cart?",how_to_place_order
